gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000014243	33.397	0.0005892934	0.017161898	0.332312	0.9984822
ENSMUSG00000014245	30.11123	5.96954e-05	0.014969131	0.9084486	0.9984822
ENSMUSG00000014294	242.061	0.0002664548	0.012226423	0.6492617	0.9984822
ENSMUSG00000014301	88.51291	0.0005733416	0.014086334	0.3736389	0.9984822
ENSMUSG00000014303	37.95381	-0.0003074314	0.015379289	0.5759406	0.9984822
ENSMUSG00000014313	835.2416	4.575124e-06	0.009514114	0.9935061	0.9996816
ENSMUSG00000014329	49.81644	-3.865598e-06	0.012491931	0.9944932	0.9996816
ENSMUSG00000014349	449.0483	-0.003008165	0.023621534	0.03758594	0.8228034
ENSMUSG00000014353	403.1253	-0.0001284303	0.008504516	0.8205663	0.9984822
ENSMUSG00000014355	1330.23	0.0003414638	0.007059457	0.6198816	0.9984822
ENSMUSG00000014361	263.4499	0.0005545236	0.012332641	0.3906776	0.9984822
ENSMUSG00000014402	266.6703	-0.0003924177	0.009270472	0.514381	0.9984822
ENSMUSG00000014418	149.6149	0.0003690186	0.012049967	0.5418646	0.9984822
ENSMUSG00000014426	446.4453	0.0002363741	0.008362302	0.6838188	0.9984822
ENSMUSG00000014444	29.05044	-0.0003643298	0.017209821	0.5024531	0.9984822
ENSMUSG00000014470	195.401	0.001266164	0.017698149	0.1406973	0.9805731
ENSMUSG00000014496	657.1854	-0.0006304755	0.008912551	0.342112	0.9984822
ENSMUSG00000014498	292.3236	-0.000186962	0.013345064	0.7390971	0.9984822
ENSMUSG00000014503	3.451738	0.0006098591	0.038054908	0.4834566	0.9984822
ENSMUSG00000014504	102.8008	-0.00139976	0.022000179	0.1052282	0.9805731
ENSMUSG00000014547	65.26888	0.0004294225	0.015233413	0.4623388	0.9984822
ENSMUSG00000014550	463.996	0.002543579	0.021657114	0.04872108	0.8585294
ENSMUSG00000014551	298.6162	-0.003881456	0.048081945	0.01840618	0.675198
ENSMUSG00000014554	104.1027	0.0002678249	0.011801029	0.6486357	0.9984822
ENSMUSG00000014592	1276.69	-0.0007918068	0.013957507	0.2657285	0.9984822
ENSMUSG00000014599	119.2361	-0.0006999552	0.014730426	0.3024508	0.9984822
ENSMUSG00000014601	193.3618	-9.352775e-05	0.010873118	0.8697215	0.9984822
ENSMUSG00000014602	7513.575	-0.0005444331	0.008906568	0.3949275	0.9984822
ENSMUSG00000014603	1.372085	0.0006745788	0.046003345	0.5281471	NA
ENSMUSG00000014606	545.7128	0.0009197286	0.012703078	0.2160723	0.9923809
ENSMUSG00000014609	0.04285678	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000014633	37.05483	0.0001185577	0.013959916	0.8269096	0.9984822
ENSMUSG00000014668	219.7652	-0.001866669	0.020619135	0.07995608	0.9619285
ENSMUSG00000014725	0.4631979	-0.0009840731	0.080801397	0.6115692	NA
ENSMUSG00000014747	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000014748	198.5611	9.978574e-05	0.009603162	0.8598672	0.9984822
ENSMUSG00000014763	665.0501	0.0006180847	0.009713143	0.3443312	0.9984822
ENSMUSG00000014767	260.8717	0.0001269443	0.009490899	0.8226359	0.9984822
ENSMUSG00000014769	551.1599	-0.0002903385	0.009884043	0.6200501	0.9984822
ENSMUSG00000014771	61.58826	0.0001481042	0.013508306	0.7890638	0.9984822
ENSMUSG00000014773	81.20156	-0.0004690897	0.012402117	0.4535161	0.9984822
ENSMUSG00000014776	87.3076	9.546808e-05	0.011714127	0.8668356	0.9984822
ENSMUSG00000014778	11.82052	0.0003622897	0.022992662	0.5289956	0.9984822
ENSMUSG00000014782	21.33134	0.0005187408	0.017326719	0.3742757	0.9984822
ENSMUSG00000014786	212.057	-0.0003349675	0.010750275	0.5744505	0.9984822
ENSMUSG00000014791	15.12376	-0.0003442786	0.018330717	0.5205789	0.9984822
ENSMUSG00000014813	25.52621	-0.0005377273	0.016585487	0.3685198	0.9984822
ENSMUSG00000014837	46.93201	-0.0003511839	0.015108564	0.5340373	0.9984822
ENSMUSG00000014846	167.9186	0.004264327	0.040356937	0.0173151	0.675198
ENSMUSG00000014850	368.0222	0.0001983482	0.008627968	0.7289948	0.9984822
ENSMUSG00000014852	0.3624668	-0.001449703	0.111818201	0.5606426	NA
ENSMUSG00000014856	91.14068	0.0003631399	0.013875415	0.5369077	0.9984822
ENSMUSG00000014859	70.37291	0.0002137145	0.012083198	0.7120109	0.9984822
ENSMUSG00000014867	383.7667	0.0005872239	0.009340112	0.364255	0.9984822
ENSMUSG00000014873	149.097	-0.0004827978	0.014804346	0.4265404	0.9984822
ENSMUSG00000014905	205.5005	-0.0002975396	0.010903657	0.6148683	0.9984822
ENSMUSG00000014907	84.19041	-0.001072795	0.020422269	0.1529631	0.9805731
ENSMUSG00000014932	209.3973	-1.815119e-05	0.010829391	0.9744983	0.9994695
ENSMUSG00000014956	2470.118	-0.001429677	0.016580529	0.1181548	0.9805731
ENSMUSG00000014959	427.9348	0.0004410265	0.009271546	0.4711591	0.9984822
ENSMUSG00000014980	116.1594	-0.0002854239	0.012218884	0.628007	0.9984822
ENSMUSG00000015001	0.07853339	-2.618168e-06	0.099673708	0.9990912	NA
ENSMUSG00000015002	388.4752	-0.001938404	0.028985005	0.05714593	0.9012093
ENSMUSG00000015013	178.6959	6.683444e-05	0.010261449	0.9061836	0.9984822
ENSMUSG00000015016	100.2336	-0.0003665394	0.013030841	0.5407186	0.9984822
ENSMUSG00000015023	102.4569	0.0003139037	0.013263226	0.5916853	0.9984822
ENSMUSG00000015027	37.91797	-0.0001720305	0.013208005	0.7592982	0.9984822
ENSMUSG00000015053	10.90705	-0.0002187425	0.017361021	0.6712119	0.9984822
ENSMUSG00000015083	2.953052	0.0001017956	0.033307669	0.9001323	0.9984822
ENSMUSG00000015085	46.11851	-0.0009052203	0.020865134	0.1874999	0.9833512
ENSMUSG00000015087	751.4214	-0.000368626	0.009221929	0.5371154	0.9984822
ENSMUSG00000015090	803.7007	0.001592375	0.028928668	0.07746092	0.9610885
ENSMUSG00000015092	299.0004	0.0001803798	0.010441221	0.7538621	0.9984822
ENSMUSG00000015093	0.5763187	0.000747545	0.067497641	0.6485873	NA
ENSMUSG00000015094	385.8481	-0.002532542	0.028848138	0.04227018	0.8454037
ENSMUSG00000015095	364.1163	0.0004420387	0.01172754	0.4755497	0.9984822
ENSMUSG00000015112	39.2232	-0.0003715555	0.013825974	0.5294776	0.9984822
ENSMUSG00000015120	740.6565	0.0009687964	0.01241572	0.1997882	0.9879334
ENSMUSG00000015126	86.58118	0.00110157	0.017836179	0.1656557	0.9805731
ENSMUSG00000015127	313.8348	0.0004843482	0.010467619	0.4369576	0.9984822
ENSMUSG00000015133	24.635	0.001076379	0.026497701	0.1460683	0.9805731
ENSMUSG00000015134	1.39644	-0.0009169743	0.050108321	0.4198388	NA
ENSMUSG00000015143	545.8087	0.0001177208	0.011660215	0.8366755	0.9984822
ENSMUSG00000015149	456.4189	0.0008109191	0.013340815	0.2574988	0.9984822
ENSMUSG00000015165	1337.493	-0.0005797924	0.009203631	0.3696534	0.9984822
ENSMUSG00000015176	264.3539	-0.0003723944	0.009958206	0.534244	0.9984822
ENSMUSG00000015189	690.6374	0.0004471223	0.009563892	0.4656756	0.9984822
ENSMUSG00000015202	31.22396	0.0003361	0.014316055	0.5584558	0.9984822
ENSMUSG00000015214	367.4351	-0.0004678055	0.010443586	0.4501886	0.9984822
ENSMUSG00000015217	186.3644	0.001720728	0.020403897	0.08955066	0.9757867
ENSMUSG00000015222	12767.66	-0.0004532576	0.009932149	0.4608765	0.9984822
ENSMUSG00000015224	180.3624	-0.0003419701	0.012620684	0.5669122	0.9984822
ENSMUSG00000015243	874.2469	0.001135825	0.015057647	0.1649069	0.9805731
ENSMUSG00000015247	49.67439	0.001634436	0.022561767	0.08685069	0.9736415
ENSMUSG00000015289	44.48728	0.000126814	0.013042301	0.8204738	0.9984822
ENSMUSG00000015290	226.8247	4.610158e-05	0.009440119	0.9346606	0.9984822
ENSMUSG00000015291	2105.676	0.00135864	0.015686021	0.1262678	0.9805731
ENSMUSG00000015305	572.9061	-0.0003367911	0.01053143	0.5719023	0.9984822
ENSMUSG00000015312	43.87205	-0.0004593871	0.014603167	0.4463519	0.9984822
ENSMUSG00000015314	1.860544	-0.0003699936	0.039380609	0.6945066	NA
ENSMUSG00000015316	0.8567317	-0.001292119	0.069384888	0.4217739	NA
ENSMUSG00000015335	23.05053	-0.0003001192	0.015002039	0.5880406	0.9984822
ENSMUSG00000015337	57.09298	0.002164114	0.028538841	0.05011023	0.8711961
ENSMUSG00000015340	7.702829	-0.0003988231	0.025247087	0.5140576	0.9984822
ENSMUSG00000015341	454.0034	0.0009052487	0.012226545	0.2192679	0.9930713
ENSMUSG00000015342	164.2917	0.0002143361	0.011883089	0.7117106	0.9984822
ENSMUSG00000015354	38.41347	0.0008691062	0.022308494	0.1959725	0.9862734
ENSMUSG00000015355	5.05029	-0.001799471	0.057739002	0.1536179	0.9805731
ENSMUSG00000015357	249.485	-0.0001750443	0.009936723	0.7597223	0.9984822
ENSMUSG00000015363	114.8477	0.0004278011	0.011903184	0.487989	0.9984822
ENSMUSG00000015365	0.1740924	0	0.099713563	1	NA
ENSMUSG00000015377	368.0812	-0.000556081	0.011376943	0.3871919	0.9984822
ENSMUSG00000015396	70.9022	0.0003195756	0.015487606	0.5618228	0.9984822
ENSMUSG00000015401	0.9820697	-0.001120622	0.068358641	0.4861878	NA
ENSMUSG00000015405	6.684126	0.0003702945	0.023810193	0.5286027	0.9984822
ENSMUSG00000015451	15.80363	-0.0002872811	0.018759598	0.585827	0.9984822
ENSMUSG00000015452	2.70161	0.0001813518	0.026887698	0.7808428	0.9984822
ENSMUSG00000015461	142.3	0.0005879902	0.013052939	0.3689615	0.9984822
ENSMUSG00000015467	10.28137	-0.001786265	0.045460412	0.093643	0.9805731
ENSMUSG00000015468	25.52656	-0.000141022	0.014545125	0.7915911	0.9984822
ENSMUSG00000015474	99.44551	-7.547859e-05	0.012929493	0.892113	0.9984822
ENSMUSG00000015476	137.2784	-0.001191844	0.024767614	0.1228698	0.9805731
ENSMUSG00000015478	97.63366	-0.0005613563	0.013496978	0.3845011	0.9984822
ENSMUSG00000015484	41.72378	-0.002318867	0.032631963	0.04217848	0.8453494
ENSMUSG00000015488	140.309	-0.0005206663	0.013740024	0.4101596	0.9984822
ENSMUSG00000015501	2158.505	-0.0006559248	0.010806283	0.3234655	0.9984822
ENSMUSG00000015522	234.0027	-0.0001098532	0.012578113	0.8454205	0.9984822
ENSMUSG00000015533	0.6598883	-0.0004836387	0.06442556	0.761037	NA
ENSMUSG00000015536	238.6177	-9.642986e-05	0.010567927	0.8655683	0.9984822
ENSMUSG00000015542	54.01977	-0.0001618151	0.013022643	0.7737525	0.9984822
ENSMUSG00000015568	257.1008	-6.959224e-05	0.012629063	0.9011388	0.9984822
ENSMUSG00000015575	116.2992	-0.0003106986	0.011664292	0.6014123	0.9984822
ENSMUSG00000015597	545.6718	-0.0003527558	0.009354612	0.5527559	0.9984822
ENSMUSG00000015599	382.309	-0.001314271	0.019817194	0.1249105	0.9805731
ENSMUSG00000015605	289.3071	0.003565854	0.029914808	0.02996318	0.7636393
ENSMUSG00000015647	97.02082	0.0001983454	0.013707075	0.7217942	0.9984822
ENSMUSG00000015652	0.5772579	-0.0009330701	0.074606586	0.6035223	NA
ENSMUSG00000015653	94.9709	-0.0006529053	0.016588925	0.3055847	0.9984822
ENSMUSG00000015656	9732.733	-0.0003904242	0.010234738	0.5177198	0.9984822
ENSMUSG00000015659	143.4601	-0.0004953067	0.012226683	0.4331314	0.9984822
ENSMUSG00000015668	130.0943	-0.0009441983	0.016647944	0.2061506	0.9893112
ENSMUSG00000015671	398.7181	3.100806e-05	0.011344907	0.9564628	0.9984822
ENSMUSG00000015672	53.68046	-5.364141e-05	0.012709694	0.9234803	0.9984822
ENSMUSG00000015697	443.8699	0.000152531	0.008146033	0.7901414	0.9984822
ENSMUSG00000015702	4.523815	-7.126297e-05	0.026445448	0.9122395	0.9984822
ENSMUSG00000015709	1663.705	-0.000243266	0.009461956	0.6736132	0.9984822
ENSMUSG00000015711	141.1359	-0.0006010295	0.013603158	0.3597032	0.9984822
ENSMUSG00000015714	411.4118	0.0009211597	0.013779651	0.2188436	0.9930713
ENSMUSG00000015721	0.04352309	0	0.099713563	1	NA
ENSMUSG00000015733	1234.415	0.0004493059	0.009578173	0.4638396	0.9984822
ENSMUSG00000015745	53.2969	9.087427e-05	0.012619117	0.8714509	0.9984822
ENSMUSG00000015747	228.208	-0.0004385684	0.011410764	0.4778863	0.9984822
ENSMUSG00000015748	125.0564	-0.0003692339	0.012452059	0.54083	0.9984822
ENSMUSG00000015749	343.8471	-0.0001210651	0.009538972	0.830674	0.9984822
ENSMUSG00000015750	235.3106	0.0005496554	0.012409867	0.3940577	0.9984822
ENSMUSG00000015755	469.3418	0.0007135325	0.011758449	0.2963153	0.9984822
ENSMUSG00000015757	374.1316	-0.0007563245	0.013859416	0.2805928	0.9984822
ENSMUSG00000015759	282.427	-0.00122813	0.015829447	0.1480218	0.9805731
ENSMUSG00000015766	189.3862	-0.0001259329	0.010092818	0.8249299	0.9984822
ENSMUSG00000015776	207.7073	0.0007526409	0.01327702	0.2820402	0.9984822
ENSMUSG00000015790	245.0266	-0.0002261929	0.010173577	0.6959342	0.9984822
ENSMUSG00000015804	317.1437	0.0002695118	0.009736163	0.6433383	0.9984822
ENSMUSG00000015806	913.0646	-0.0002701022	0.009684492	0.6425348	0.9984822
ENSMUSG00000015812	0.6653844	-0.0005833411	0.06003081	0.6909394	NA
ENSMUSG00000015829	1313.899	-0.0007025772	0.014109711	0.30432	0.9984822
ENSMUSG00000015837	2101.335	0.001179893	0.014697025	0.1548978	0.9805731
ENSMUSG00000015839	83.79781	-0.0003908897	0.012537948	0.5202422	0.9984822
ENSMUSG00000015843	310.3516	0.000158212	0.013478979	0.7757234	0.9984822
ENSMUSG00000015846	239.4276	8.529197e-06	0.00978136	0.987924	0.9994924
ENSMUSG00000015850	35.39227	0.000447207	0.018383476	0.423089	0.9984822
ENSMUSG00000015852	139.3989	0.0004469342	0.011454419	0.4708512	0.9984822
ENSMUSG00000015854	0.05630951	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000015869	170.4533	0.0005787046	0.013324647	0.3741629	0.9984822
ENSMUSG00000015879	317.5245	3.771206e-05	0.010377881	0.9469498	0.9984822
ENSMUSG00000015880	3.947319	0.0002031647	0.030333093	0.7809555	0.9984822
ENSMUSG00000015882	445.146	0.0005991488	0.012739325	0.3622231	0.9984822
ENSMUSG00000015889	243.3618	-0.0001099247	0.009534086	0.8458604	0.9984822
ENSMUSG00000015932	738.3503	-3.151598e-05	0.009425043	0.9552762	0.9984822
ENSMUSG00000015937	359.9717	-0.0001064766	0.00848752	0.8504449	0.9984822
ENSMUSG00000015942	79.39672	-9.012382e-05	0.012582119	0.8725914	0.9984822
ENSMUSG00000015943	39.56492	2.504382e-05	0.013989049	0.9627257	0.9984822
ENSMUSG00000015944	447.9212	-0.001297956	0.019036174	0.1310817	0.9805731
ENSMUSG00000015947	15.59561	-0.0002588238	0.01840273	0.6199817	0.9984822
ENSMUSG00000015950	41.29712	0.0001539369	0.012987357	0.7843289	0.9984822
ENSMUSG00000015957	1.813166	-0.0001067561	0.037661975	0.9078972	NA
ENSMUSG00000015961	541.2341	-0.0001327858	0.008790409	0.8142955	0.9984822
ENSMUSG00000015962	0.07853339	-2.618168e-06	0.099673708	0.9990912	NA
ENSMUSG00000015966	11.15005	-0.0002461989	0.019743766	0.6415078	0.9984822
ENSMUSG00000015968	414.185	-0.0002734912	0.012932439	0.6379321	0.9984822
ENSMUSG00000015970	49.99564	-0.001439063	0.029022319	0.09199117	0.9805731
ENSMUSG00000015971	284.9096	0.0003595886	0.010927268	0.5498947	0.9984822
ENSMUSG00000015980	24.00331	0.0001449358	0.015716663	0.7787631	0.9984822
ENSMUSG00000015981	531.6025	0.0001886793	0.009792401	0.7418861	0.9984822
ENSMUSG00000015994	276.0255	2.393178e-05	0.010828264	0.966385	0.9984822
ENSMUSG00000016018	444.946	-0.0006313029	0.011666471	0.3404196	0.9984822
ENSMUSG00000016024	7.027545	-0.0001117836	0.02086342	0.8349297	0.9984822
ENSMUSG00000016028	108.9126	-6.495407e-05	0.013840975	0.9043039	0.9984822
ENSMUSG00000016087	29.76631	0.0001310753	0.015393231	0.8004275	0.9984822
ENSMUSG00000016128	142.8148	0.001527786	0.019999901	0.1048096	0.9805731
ENSMUSG00000016150	1195.551	-0.0004953221	0.012521262	0.4330619	0.9984822
ENSMUSG00000016179	230.441	0.005934979	0.04636101	0.01112799	0.5856149
ENSMUSG00000016181	100.822	-0.0005446205	0.013595343	0.3949006	0.9984822
ENSMUSG00000016194	15.33682	-0.0006145795	0.020551515	0.3052944	0.9984822
ENSMUSG00000016200	413.1453	-3.128383e-07	0.009778891	0.999557	0.9999412
ENSMUSG00000016206	9.18933	-0.0004733127	0.022172462	0.4128411	0.9984822
ENSMUSG00000016239	125.3528	0.00101088	0.01694326	0.1887822	0.98382
ENSMUSG00000016252	316.2201	0.002288199	0.024157682	0.05743639	0.9012093
ENSMUSG00000016253	169.3605	0.0002141285	0.010833904	0.7120879	0.9984822
ENSMUSG00000016255	0.4400163	-0.0008717366	0.09508202	0.695411	NA
ENSMUSG00000016256	194.7835	0.001607582	0.020887967	0.09566393	0.9805731
ENSMUSG00000016257	171.5552	4.718334e-05	0.010156941	0.9335647	0.9984822
ENSMUSG00000016262	175.1503	0.0007201056	0.015090322	0.2910598	0.9984822
ENSMUSG00000016308	147.8678	-0.0002391287	0.012069261	0.6814415	0.9984822
ENSMUSG00000016319	1081.852	5.569258e-05	0.010073356	0.9215949	0.9984822
ENSMUSG00000016344	160.2484	0.0003303184	0.011083132	0.5801164	0.9984822
ENSMUSG00000016346	3665.93	0.0002352271	0.009563865	0.6834766	0.9984822
ENSMUSG00000016349	2326.54	-0.001696549	0.0184446	0.09205083	0.9805731
ENSMUSG00000016356	20.65224	-0.0004282205	0.018650549	0.4390388	0.9984822
ENSMUSG00000016382	519.8383	-0.05724779	0.164988334	0.0003842839	0.126665
ENSMUSG00000016386	271.2421	0.0003184896	0.012417806	0.5917734	0.9984822
ENSMUSG00000016409	137.0015	0.001440421	0.01804226	0.1177213	0.9805731
ENSMUSG00000016427	176.9482	-3.149152e-05	0.011362118	0.9557828	0.9984822
ENSMUSG00000016458	2.859773	-0.004302696	0.121595187	0.1238021	0.9805731
ENSMUSG00000016477	184.0163	-0.0008732678	0.014000481	0.2352464	0.9984822
ENSMUSG00000016481	209.4378	0.0001659663	0.010671974	0.7728046	0.9984822
ENSMUSG00000016487	193.9368	-0.001962029	0.028201667	0.0570571	0.9012093
ENSMUSG00000016493	109.2885	-0.004371422	0.061766451	0.0182759	0.675198
ENSMUSG00000016494	111.6112	-0.0004553996	0.012888455	0.4633941	0.9984822
ENSMUSG00000016495	89.70113	0.0004836381	0.012822734	0.4414112	0.9984822
ENSMUSG00000016496	8.236171	-0.0002442847	0.02079883	0.6508823	0.9984822
ENSMUSG00000016503	77.30935	-0.0003517053	0.013097715	0.5546135	0.9984822
ENSMUSG00000016510	74.55885	6.281132e-05	0.013458967	0.9086131	0.9984822
ENSMUSG00000016520	35.84722	0.0003133756	0.014718894	0.5771084	0.9984822
ENSMUSG00000016524	0.02828562	0	0.099713563	1	NA
ENSMUSG00000016526	27.59372	2.814103e-05	0.014553593	0.9572677	0.9984822
ENSMUSG00000016528	114.8541	-0.000105018	0.010967909	0.8540836	0.9984822
ENSMUSG00000016534	547.8304	-0.0001379867	0.00887365	0.8072658	0.9984822
ENSMUSG00000016541	1107.832	-0.0006193894	0.009994097	0.3432418	0.9984822
ENSMUSG00000016552	167.3568	-0.0002277244	0.012069632	0.6950481	0.9984822
ENSMUSG00000016554	374.568	0.00102716	0.014825836	0.1900607	0.98382
ENSMUSG00000016559	1140.376	-0.000590224	0.010486661	0.3617026	0.9984822
ENSMUSG00000016619	286.1935	-0.0002885441	0.00967452	0.6215365	0.9984822
ENSMUSG00000016624	30.3311	0.0004449742	0.016601516	0.4346024	0.9984822
ENSMUSG00000016637	60.26491	0.0002274359	0.012084629	0.6953552	0.9984822
ENSMUSG00000016664	264.7898	0.0001316208	0.009849045	0.8168832	0.9984822
ENSMUSG00000016756	1.233391	0.0006602324	0.056438908	0.627381	NA
ENSMUSG00000016757	60.81941	0.0001222896	0.012114694	0.8297874	0.9984822
ENSMUSG00000016758	0.3628267	-0.002165609	0.123584305	0.42045	NA
ENSMUSG00000016763	98.66789	-0.0251072	0.266243966	0.008947227	0.5493261
ENSMUSG00000016831	511.6007	0.0001318518	0.008999159	0.8155311	0.9984822
ENSMUSG00000016833	78.51526	-0.0004586412	0.014195858	0.4514309	0.9984822
ENSMUSG00000016918	207.3207	-0.0005108058	0.014592367	0.4092682	0.9984822
ENSMUSG00000016921	751.0879	0.000148665	0.008998752	0.7929953	0.9984822
ENSMUSG00000016933	762.6831	-0.0004396644	0.009618394	0.4720163	0.9984822
ENSMUSG00000016940	198.4506	-0.0009706062	0.014304327	0.2047698	0.9893112
ENSMUSG00000016942	6.52411	0.0002260083	0.021725556	0.6819825	0.9984822
ENSMUSG00000016946	140.0942	0.0005953077	0.012711844	0.3645765	0.9984822
ENSMUSG00000016984	90.8508	-0.0006025726	0.0145511	0.3529254	0.9984822
ENSMUSG00000016995	55.38361	-0.0003711457	0.013535166	0.5325874	0.9984822
ENSMUSG00000017002	1.418311	0.00174768	0.085473605	0.3759276	NA
ENSMUSG00000017007	3.972806	-0.001360479	0.049658621	0.2087722	0.9893112
ENSMUSG00000017009	336.092	0.0003846108	0.011268596	0.5263947	0.9984822
ENSMUSG00000017057	88.56133	-0.0002924213	0.012060844	0.6207154	0.9984822
ENSMUSG00000017119	1529.507	0.0002606353	0.007800517	0.6639692	0.9984822
ENSMUSG00000017132	498.543	4.441622e-05	0.008960098	0.9368622	0.9984822
ENSMUSG00000017144	118.6147	0.000913405	0.016715421	0.2134646	0.9917004
ENSMUSG00000017146	36.78365	0.01089088	0.103616915	0.005102839	0.4184594
ENSMUSG00000017165	0.991857	0.0005607971	0.054013933	0.6684762	NA
ENSMUSG00000017167	768.6407	-0.000214047	0.012128201	0.7114787	0.9984822
ENSMUSG00000017176	107.1875	0.000105547	0.011299168	0.8533733	0.9984822
ENSMUSG00000017188	212.7708	-0.0002231038	0.011363528	0.7015177	0.9984822
ENSMUSG00000017195	0.4828284	0.001392608	0.099725183	0.545316	NA
ENSMUSG00000017204	0.129903	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000017210	611.1364	-4.59957e-05	0.009476775	0.9348301	0.9984822
ENSMUSG00000017221	472.2403	0.000430573	0.009926239	0.4802931	0.9984822
ENSMUSG00000017264	310.7251	0.001620721	0.01812293	0.09867244	0.9805731
ENSMUSG00000017286	309.7982	0.0002157229	0.011339506	0.7105131	0.9984822
ENSMUSG00000017288	390.7834	-0.0005305322	0.010524963	0.4022382	0.9984822
ENSMUSG00000017291	3954.006	6.916027e-05	0.007651214	0.9054403	0.9984822
ENSMUSG00000017299	82.2934	0.000203886	0.011393434	0.7251001	0.9984822
ENSMUSG00000017307	44.43657	0.003975419	0.043013148	0.01774709	0.675198
ENSMUSG00000017309	0.1859286	-0.000348052	0.100537027	0.8803288	NA
ENSMUSG00000017310	0.08485685	0	0.099713563	1	NA
ENSMUSG00000017314	462.5464	-0.0003705787	0.010140294	0.5365468	0.9984822
ENSMUSG00000017344	303.1446	-0.0005103815	0.01165123	0.4207994	0.9984822
ENSMUSG00000017376	445.5791	-0.003730379	0.034135587	0.02458392	0.7290422
ENSMUSG00000017386	47.90771	0.0003530788	0.014812737	0.5357674	0.9984822
ENSMUSG00000017390	3097.524	0.001478253	0.018131039	0.1133949	0.9805731
ENSMUSG00000017400	71.17342	-0.001927873	0.033874471	0.05753545	0.9012093
ENSMUSG00000017404	1602.053	8.634075e-05	0.009059826	0.8779965	0.9984822
ENSMUSG00000017405	19.73409	-0.0005556224	0.019529748	0.3413893	0.9984822
ENSMUSG00000017412	2370.948	-1.799694e-05	0.009288784	0.9744165	0.9994695
